player_id,player_name,ip,pitches,batted_balls_allowed,k,xfip,whiff_rate,barrel_rate_allowed,qs,w,sv,era,whip
542585,José Cisnero,29.7,519,148,34,3.4830898876404497,0.30952380952380953,0.04054054054054054,0.0,0.0,0.0,,
622251,Josh Staumont,24.7,472,114,37,3.976081081081081,0.3476190476190476,0.02631578947368421,0.0,0.0,0.0,,
571510,Matt Boyd,60.3,1086,353,60,3.9661878453038675,0.2637571157495256,0.056657223796033995,3.0,0.0,0.0,,
623470,Jake Newberry,22.0,387,91,24,4.023863636363637,0.3619631901840491,0.03296703296703297,0.0,0.0,0.0,,
664062,Tony Gonsolin,46.0,705,219,45,3.153152173913044,0.27472527472527475,0.0273972602739726,2.0,0.0,0.0,,
598287,Noé Ramirez,20.7,336,93,14,4.689758064516129,0.24503311258278146,0.03225806451612903,0.0,0.0,0.0,,
527054,Julio Teherán,31.0,572,196,20,5.533064516129032,0.14173228346456693,0.07142857142857142,0.0,0.0,0.0,,
543101,Anthony DeSclafani,33.3,602,180,25,4.7842,0.22264150943396227,0.07222222222222222,1.0,0.0,0.0,,
622491,Luis Castillo,69.0,1153,343,89,2.3957246376811594,0.30272108843537415,0.023323615160349854,5.0,0.0,0.0,,
501381,Michael Pineda,26.3,455,155,25,3.912088607594937,0.2697095435684647,0.03870967741935484,2.0,0.0,0.0,,
543883,Nick Vincent,22.3,323,113,17,4.4038805970149255,0.20496894409937888,0.07964601769911504,0.0,0.0,0.0,,
665620,Deivi García,34.3,532,188,32,3.79,0.21631205673758866,0.05319148936170213,4.0,0.0,0.0,,
669432,Trevor Rogers,28.0,568,164,39,3.0496428571428575,0.2781954887218045,0.024390243902439025,1.0,0.0,0.0,,
521230,Liam Hendriks,25.3,370,108,37,1.5934868421052633,0.34134615384615385,0.018518518518518517,0.0,0.0,0.0,,
501985,Mike Minor,57.0,979,281,62,3.7848245614035094,0.25,0.05693950177935943,2.0,0.0,0.0,,
656954,Justus Sheffield,54.7,880,270,48,3.826036585365854,0.1834625322997416,0.022222222222222223,5.0,0.0,0.0,,
519008,T. J. McFarland,20.3,331,109,9,4.222049180327868,0.15492957746478872,0.045871559633027525,0.0,0.0,0.0,,
643290,Justin Dunn,45.0,801,232,38,5.416444444444444,0.2,0.0603448275862069,3.0,0.0,0.0,,
593974,Wandy Peralta,26.7,488,138,25,3.6088750000000003,0.2672413793103448,0.021739130434782608,0.0,0.0,0.0,,
572070,Garrett Richards,50.0,788,236,46,3.7689000000000004,0.2398921832884097,0.05508474576271186,2.0,0.0,0.0,,
456501,Johnny Cueto,63.7,1145,362,56,4.1407329842931935,0.1833976833976834,0.03038674033149171,3.0,0.0,0.0,,
489334,Craig Stammen,24.3,377,118,20,2.9171232876712327,0.21637426900584794,0.01694915254237288,0.0,0.0,0.0,,
605200,Zach Davies,68.7,1055,296,63,3.5264077669902916,0.2409090909090909,0.06756756756756757,5.0,0.0,0.0,,
643778,Tyler Webb,21.7,346,120,19,3.8543846153846153,0.21195652173913043,0.016666666666666666,0.0,0.0,0.0,,
605540,Brandon Woodruff,73.0,1211,347,91,2.833219178082192,0.26837606837606837,0.037463976945244955,4.0,0.0,0.0,,
425794,Adam Wainwright,65.3,930,309,54,3.6781122448979593,0.23598130841121495,0.038834951456310676,5.0,0.0,0.0,,
642083,Aaron Slegers,26.0,387,146,19,3.2278846153846157,0.2132701421800948,0.0136986301369863,0.0,0.0,0.0,,
554430,Zack Wheeler,70.3,1078,400,53,3.337014218009479,0.20526315789473684,0.02,7.0,0.0,0.0,,
642232,Ryan Yarbrough,54.7,834,284,44,3.697987804878049,0.25287356321839083,0.035211267605633804,3.0,0.0,0.0,,
595928,John Curtiss,25.0,384,145,24,3.2542000000000004,0.22535211267605634,0.034482758620689655,0.0,0.0,0.0,,
668687,Andre Scrubb,23.0,407,89,24,4.483260869565218,0.2028985507246377,0.02247191011235955,0.0,0.0,0.0,,
656232,Brandon Bielak,31.7,597,171,26,5.0867894736842105,0.23357664233576642,0.05263157894736842,1.0,0.0,0.0,,
502043,Kyle Gibson,66.3,1139,338,57,3.9961557788944724,0.2219873150105708,0.04437869822485207,4.0,0.0,0.0,,
621121,Lance McCullers,54.7,884,220,56,3.129451219512195,0.2841225626740947,0.06818181818181818,3.0,0.0,0.0,,
621242,Edwin Díaz,25.7,483,92,50,1.6409090909090909,0.44782608695652176,0.03260869565217391,0.0,0.0,0.0,,
612434,Miguel Castro,24.3,475,126,38,2.7124657534246572,0.2909090909090909,0.023809523809523808,0.0,0.0,0.0,,
453286,Max Scherzer,67.3,1213,356,92,2.851683168316832,0.2957516339869281,0.042134831460674156,6.0,0.0,0.0,,
594798,Jacob deGrom,67.7,1135,294,103,2.020812807881774,0.4022801302931596,0.047619047619047616,6.0,0.0,0.0,,
543339,Daniel Hudson,21.0,378,123,28,4.439047619047619,0.2669902912621359,0.056910569105691054,0.0,0.0,0.0,,
593833,Wander Suero,24.0,381,124,28,3.6041666666666665,0.2955665024630542,0.04032258064516129,0.0,0.0,0.0,,
434671,Aníbal Sánchez,52.3,971,309,43,4.256146496815287,0.22510822510822512,0.05501618122977346,1.0,0.0,0.0,,
519144,Rick Porcello,57.0,983,346,54,3.7626315789473685,0.13445378151260504,0.046242774566473986,3.0,0.0,0.0,,
542914,Anthony Bass,24.7,385,111,21,3.4581756756756756,0.26785714285714285,0.018018018018018018,0.0,0.0,0.0,,
656945,Tanner Scott,21.0,345,80,23,3.685952380952381,0.3310344827586207,0.025,0.0,0.0,0.0,,
548389,Ross Stripling,49.0,815,251,40,4.170714285714286,0.16809116809116809,0.06772908366533864,1.0,0.0,0.0,,
642121,Cole Sulser,22.3,416,118,19,5.276567164179104,0.28217821782178215,0.025423728813559324,0.0,0.0,0.0,,
502624,Chase Anderson,33.3,652,178,38,3.2842000000000002,0.25,0.09550561797752809,0.0,0.0,0.0,,
607644,John Means,43.3,745,245,42,3.7860769230769233,0.2440318302387268,0.04081632653061224,3.0,0.0,0.0,,
621345,A. J. Minter,21.7,397,115,24,2.987846153846154,0.28061224489795916,0.017391304347826087,0.0,0.0,0.0,,
570488,Phillips Valdéz,29.3,509,131,30,4.373806818181818,0.25742574257425743,0.030534351145038167,0.0,0.0,0.0,,
554431,Tyler Matzek,28.7,483,158,43,2.519011627906977,0.2591093117408907,0.012658227848101266,0.0,0.0,0.0,,
594795,Grant Dayton,27.3,490,141,32,4.020487804878049,0.25,0.04964539007092199,0.0,0.0,0.0,,
545064,Jairo Díaz,20.0,364,117,17,4.76525,0.23493975903614459,0.07692307692307693,0.0,0.0,0.0,,
444468,Héctor Rondón,20.0,390,124,23,3.7039999999999997,0.19672131147540983,0.07258064516129033,0.0,0.0,0.0,,
641755,Tyler Kinley,23.3,371,96,26,4.0786428571428575,0.3505747126436782,0.03125,0.0,0.0,0.0,,
642203,Taylor Widener,20.0,364,95,22,4.66725,0.25925925925925924,0.05263157894736842,0.0,0.0,0.0,,
608566,Germán Márquez,82.0,1226,400,73,3.2614634146341466,0.24958402662229617,0.03,8.0,0.0,0.0,,
596133,Luke Weaver,51.3,968,309,55,4.016266233766235,0.22198275862068967,0.04854368932038835,0.0,0.0,0.0,,
608717,Chris Stratton,30.7,547,139,39,2.9155978260869566,0.32677165354330706,0.050359712230215826,0.0,0.0,0.0,,
592644,Adam Plutko,27.7,446,162,15,5.293614457831325,0.19915254237288135,0.043209876543209874,1.0,0.0,0.0,,
607572,Sam Howard,20.3,361,96,27,4.027295081967213,0.33136094674556216,0.020833333333333332,0.0,0.0,0.0,,
471911,Carlos Carrasco,66.7,1101,323,82,2.866375,0.31098696461824954,0.043343653250773995,7.0,0.0,0.0,,
656605,Mitch Keller,21.3,385,111,15,6.0109375,0.1794871794871795,0.05405405405405406,1.0,0.0,0.0,,
506433,Yu Darvish,76.0,1153,326,93,2.3069736842105266,0.28970331588132636,0.03680981595092025,9.0,0.0,0.0,,
656302,Dylan Cease,58.7,1085,302,44,5.068835227272727,0.2288888888888889,0.04966887417218543,3.0,0.0,0.0,,
596001,Jakob Junis,25.3,394,135,19,3.6759210526315793,0.19270833333333334,0.05185185185185185,0.0,0.0,0.0,,
518633,Danny Duffy,56.0,943,282,57,4.230357142857143,0.23569794050343248,0.0425531914893617,1.0,0.0,0.0,,
641745,Brad Keller,55.0,858,286,35,3.8209090909090913,0.1775,0.02097902097902098,5.0,0.0,0.0,,
605513,Spencer Turnbull,55.7,963,270,51,3.8932934131736525,0.2553699284009546,0.037037037037037035,3.0,0.0,0.0,,
594577,Mike Mayers,29.7,512,122,43,2.691292134831461,0.341991341991342,0.03278688524590164,0.0,0.0,0.0,,
621142,Ty Buttrey,25.0,428,139,18,3.6231999999999998,0.18048780487804877,0.04316546762589928,0.0,0.0,0.0,,
570240,Félix Peña,26.0,460,128,29,3.1901923076923078,0.26,0.03125,0.0,0.0,0.0,,
571670,Dylan Floro,24.3,371,116,19,2.917945205479452,0.22674418604651161,0.017241379310344827,0.0,0.0,0.0,,
542882,Matt Andriese,32.3,500,165,33,3.58340206185567,0.22033898305084745,0.04242424242424243,0.0,0.0,0.0,,
459429,Jake McGee,20.3,332,103,33,1.3324590163934427,0.3112244897959184,0.038834951456310676,0.0,0.0,0.0,,
571760,Andrew Heaney,66.0,1085,348,70,3.5365151515151516,0.24635036496350365,0.040229885057471264,4.0,0.0,0.0,,
477132,Clayton Kershaw,58.0,888,279,62,2.6076724137931038,0.26018099547511314,0.043010752688172046,6.0,0.0,0.0,,
594965,Daniel Ponce de Leon,32.7,646,177,45,4.245663265306123,0.2842809364548495,0.03954802259887006,2.0,0.0,0.0,,
458676,Josh Lindblom,44.3,793,225,52,3.662894736842105,0.2808022922636103,0.02666666666666667,0.0,0.0,0.0,,
547179,Michael Lorenzen,33.0,608,165,35,3.9601515151515154,0.3167259786476868,0.024242424242424242,0.0,0.0,0.0,,
621244,José Berríos,62.3,1102,321,68,3.721657754010695,0.25296442687747034,0.03426791277258567,4.0,0.0,0.0,,
641816,Tyler Mahle,47.3,852,229,60,4.0773239436619715,0.3033419023136247,0.03056768558951965,4.0,0.0,0.0,,
445213,Brandon Kintzler,24.3,343,118,14,3.945342465753425,0.1456953642384106,0.0423728813559322,0.0,0.0,0.0,,
643338,Chad Green,26.0,425,118,32,3.018269230769231,0.2986425339366516,0.0423728813559322,0.0,0.0,0.0,,
645261,Sandy Alcántara,41.3,662,215,39,3.4356854838709676,0.2087227414330218,0.03255813953488372,4.0,0.0,0.0,,
642528,Jonathan Loáisiga,22.7,394,119,22,3.876029411764706,0.21505376344086022,0.03361344537815126,0.0,0.0,0.0,,
457918,J. A. Happ,49.3,787,244,41,3.833783783783784,0.21957671957671956,0.028688524590163935,3.0,0.0,0.0,,
605135,Chris Bassitt,63.0,946,300,55,3.763015873015873,0.2164009111617312,0.03666666666666667,4.0,0.0,0.0,,
579328,Yusei Kikuchi,46.7,795,221,47,3.349214285714286,0.2594594594594595,0.02262443438914027,2.0,0.0,0.0,,
670056,Caleb Baragar,22.3,349,116,19,4.954850746268658,0.1896551724137931,0.04310344827586207,0.0,0.0,0.0,,
659275,Dinelson Lamet,69.3,1046,284,92,2.7755528846153847,0.3024193548387097,0.03873239436619718,6.0,0.0,0.0,,
542881,Tyler Anderson,58.0,954,298,41,5.183275862068966,0.22018348623853212,0.03691275167785235,2.0,0.0,0.0,,
663978,Chris Paddack,58.3,963,298,58,3.0649428571428574,0.23529411764705882,0.06375838926174497,4.0,0.0,0.0,,
642207,Devin Williams,27.0,431,75,52,0.8142592592592592,0.4973821989528796,0.02666666666666667,0.0,0.0,0.0,,
656427,Jack Flaherty,39.7,719,187,49,2.9512605042016804,0.3188854489164087,0.0374331550802139,1.0,0.0,0.0,,
608718,Brent Suter,32.0,516,150,38,2.2746875,0.29098360655737704,0.02666666666666667,0.0,0.0,0.0,,
657044,Ryan Thompson,27.0,419,139,23,3.1951851851851854,0.21052631578947367,0.02877697841726619,0.0,0.0,0.0,,
488984,Tommy Hunter,24.3,410,121,24,3.2467123287671233,0.22702702702702704,0.049586776859504134,0.0,0.0,0.0,,
592826,Vince Velasquez,33.0,650,199,45,3.4827272727272724,0.23417721518987342,0.035175879396984924,1.0,0.0,0.0,,
450203,Charlie Morton,37.7,660,228,41,3.761991150442478,0.22807017543859648,0.039473684210526314,0.0,0.0,0.0,,
548384,Brooks Raley,20.3,336,96,27,3.128032786885246,0.2634730538922156,0.041666666666666664,0.0,0.0,0.0,,
660600,Enoli Paredes,21.3,362,96,20,3.981953125,0.2911392405063291,0.03125,0.0,0.0,0.0,,
519151,Ryan Pressly,20.7,353,100,29,2.328709677419355,0.34269662921348315,0.02,0.0,0.0,0.0,,
642130,Blake Taylor,20.7,341,98,17,4.240483870967742,0.19047619047619047,0.030612244897959183,0.0,0.0,0.0,,
664353,José Urquidy,29.7,429,153,16,4.6470224719101125,0.18181818181818182,0.0392156862745098,4.0,0.0,0.0,,
621129,Kyle Cody,22.7,370,118,18,4.703455882352941,0.21153846153846154,0.01694915254237288,0.0,0.0,0.0,,
664045,Thomas Eshelman,34.0,529,181,15,5.0464705882352945,0.1522633744855967,0.06077348066298342,0.0,0.0,0.0,,
605347,Jorge López,38.7,635,192,28,4.054181034482759,0.20817843866171004,0.0625,2.0,0.0,0.0,,
